@RELATION hand

@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE class {open, closed, claw}

(-4.48047, 172.579, 48.4382),(4.10494, 200.062, 20.6416),(16.2378, 217.626, 8.39018),(23.4136, 227.744, -2.53915), open
(-41.6666, 133.273, 76.587),(-59.0327, 142.848, 65.9892),(-87.4906, 159.013, 47.0611),(-106.038, 170.133, 32.8109), open
(-47.8251, 172.096, 57.1254),(-67.1818, 207.079, 24.2108),(-76.7665, 229.749, 7.12269),(-83.2959, 239.864, -6.85083), open
(-33.2116, 175.201, 53.315),(-43.1016, 213.513, 20.3198),(-46.4012, 241.398, 1.47645),(-50.8306, 252.311, -15.7503), open
(-17.9736, 174.104, 50.4828),(-19.7893, 208.968, 19.2594),(-17.9224, 235.864, 1.6203),(-18.7789, 249.313, -14.1241), open
(-4.15636, 167.911, 46.1386),(4.34067, 196.098, 19.0298),(16.5627, 213.76, 7.01322),(23.6606, 224.04, -3.81232), open
(-41.6496, 133.326, 76.6095),(-59.0194, 142.89, 66.0082),(-87.4811, 159.037, 47.071),(-106.025, 170.144, 32.8077), open
(-47.8167, 172.137, 57.1276),(-67.1776, 207.1, 24.195),(-76.7645, 229.761, 7.09679),(-83.294, 239.868, -6.88222), open
(-33.2036, 175.245, 53.3178),(-43.0983, 213.54, 20.3075),(-46.4023, 241.415, 1.45388),(-50.834, 252.312, -15.7815), open
(-17.9649, 174.15, 50.4885),(-19.7848, 208.999, 19.25),(-17.9184, 235.895, 1.60652),(-18.7678, 249.355, -14.1309), open
(-4.14508, 167.96, 46.1495),(4.34917, 196.136, 19.0298),(16.5701, 213.795, 7.00856),(23.6686, 224.072, -3.81951), open
(-40.1316, 134.517, 76.6496),(-57.8714, 143.939, 66.546),(-86.5393, 159.865, 47.8316),(-104.398, 170.82, 32.6425), open
(-46.6071, 172.942, 56.5128),(-66.2231, 207.223, 23.0408),(-75.9604, 229.554, 5.60683),(-82.5596, 239.354, -8.55262), open
(-32.0192, 176.099, 52.6478),(-42.1779, 213.797, 19.0849),(-45.6488, 241.395, -0.12866),(-50.1486, 252.002, -17.5241), open
(-16.7725, 175.078, 49.8343),(-18.8751, 209.39, 18.0344),(-17.136, 236.214, 0.172167),(-17.9138, 249.849, -15.4361), open
(-2.9045, 168.924, 45.5982),(5.40789, 196.698, 18.047),(17.555, 214.236, 5.78067),(24.5931, 224.337, -5.24454), open
(-38.8409, 137.587, 77.6341),(-56.7111, 146.409, 67.2232),(-85.5639, 161.303, 47.9591),(-103.471, 171.521, 32.3248), open
(-45.8607, 175.338, 56.4345),(-65.8029, 208.421, 21.9985),(-75.7502, 230.196, 3.99585),(-82.3926, 239.538, -10.4472), open
(-31.3045, 178.656, 52.5846),(-41.7882, 215.408, 18.2322),(-45.558, 242.374, -1.6016),(-50.2368, 251.771, -19.5413), open
(-16.022, 177.838, 49.9019),(-18.4598, 211.288, 17.265),(-16.9247, 237.872, -1.03553),(-17.5767, 251.651, -16.5809), open
(-2.01547, 171.826, 45.9251),(6.04442, 199.009, 17.7627),(18.036, 216.428, 5.18646),(25.0398, 226.379, -6.00264), open
(-38.1103, 136.553, 77.0691),(-56.1374, 145.988, 67.5),(-84.9867, 161.951, 49.2058),(-102.064, 172.892, 33.2329), open
(-45.1426, 174.443, 56.1211),(-65.1261, 207.847, 22.0645),(-75.0525, 229.812, 4.31094),(-81.7216, 239.168, -10.0983), open
(-30.5972, 177.75, 52.2212),(-41.1557, 214.699, 18.0842),(-44.9287, 241.809, -1.59414),(-49.623, 251.467, -19.411), open
(-15.3296, 176.911, 49.4612),(-17.8581, 210.55, 17.0188),(-16.3392, 237.293, -1.08062),(-16.9976, 251.269, -16.4473), open
(-1.35609, 170.891, 45.3832),(6.64842, 198.215, 17.3548),(18.644, 215.676, 4.84041),(25.6205, 225.649, -6.34188), open
(-35.8486, 139.402, 78.6456),(-53.8891, 148.238, 68.5441),(-82.9036, 163.154, 49.5848),(-100.367, 173.346, 33.5081), open
(-43.4707, 176.582, 56.6577),(-63.8396, 208.771, 21.7157),(-73.9992, 230.194, 3.44556),(-80.7305, 239.114, -11.2084), open
(-28.9694, 180.051, 52.7346),(-39.9478, 216.012, 17.8193),(-44.0564, 242.559, -2.41039),(-48.897, 251.271, -20.6052), open
(-13.6756, 179.42, 50.0652),(-16.6065, 212.171, 16.8046),(-15.3458, 238.645, -1.75405),(-15.9441, 252.728, -17.0749), open
(0.425482, 173.551, 46.2118),(8.13203, 200.269, 17.5845),(19.9657, 217.605, 4.75864),(26.9085, 227.439, -6.57741), open
(-35.8371, 140.676, 80.4093),(-53.6637, 149.384, 69.8292),(-82.376, 164.034, 50.1902),(-99.7445, 173.97, 33.8406), open
(-43.0449, 177.385, 57.51),(-62.8721, 208.954, 21.7426),(-72.7023, 230.105, 2.99585),(-79.2332, 238.723, -11.9202), open
(-28.4878, 180.687, 53.6497),(-38.9113, 215.913, 17.8395),(-42.6139, 242.144, -2.93628),(-47.1584, 250.778, -21.2753), open
(-13.173, 179.916, 51.1436),(-15.604, 211.918, 17.1241),(-14.0013, 237.995, -1.9767),(-14.3588, 251.764, -17.582), open
(0.931994, 173.887, 47.5611),(9.09577, 199.907, 18.4543),(21.2257, 216.92, 5.45904),(28.3983, 226.498, -5.94753), open
(-35.86, 140.892, 80.9752),(-53.6085, 149.594, 70.2594),(-82.217, 164.219, 50.4419),(-99.5594, 174.118, 34.0393), open
(-42.9438, 177.487, 57.8549),(-62.6317, 208.918, 21.9005),(-72.3751, 230.005, 3.04233),(-78.8605, 238.538, -11.939), open
(-28.3727, 180.733, 54.0002),(-38.6739, 215.737, 17.9006),(-42.2729, 241.903, -3.04613),(-46.7139, 250.709, -21.3612), open
(-13.0556, 179.911, 51.5242),(-15.3555, 211.726, 17.3209),(-13.6605, 237.692, -1.92214),(-13.9615, 251.372, -17.607), open
(1.0412, 173.829, 47.9998),(9.31348, 199.666, 18.7617),(21.506, 216.585, 5.69987),(28.7216, 226.088, -5.74132), open
(-35.5499, 140.595, 81.7953),(-53.1187, 149.306, 70.7945),(-81.4875, 163.941, 50.6213),(-98.7703, 173.844, 34.1504), open
(-42.4981, 177.093, 58.483),(-61.9342, 208.429, 22.3414),(-71.5442, 229.487, 3.40369),(-77.9272, 237.898, -11.6811), open
(-27.902, 180.34, 54.7238),(-38.0311, 215.094, 18.2483),(-41.5259, 241.22, -2.8962),(-45.7628, 250.409, -21.1294), open
(-12.5661, 179.524, 52.3645),(-14.6509, 211.207, 18.0251),(-12.8538, 237.098, -1.30792),(-13.0762, 250.676, -17.0757), open
(1.56233, 173.443, 48.968),(9.96382, 199.219, 19.6917),(22.1449, 216.186, 6.67478),(29.3684, 225.714, -4.73658), open
(-34.4918, 139.537, 83.0041),(-51.743, 148.354, 71.5925),(-79.6459, 163.165, 50.8822),(-96.7322, 173.195, 34.2728), open
(-41.1378, 175.983, 59.5226),(-60.0645, 207.299, 23.1336),(-69.4103, 228.384, 4.11288),(-75.5854, 236.718, -11.0915), open
(-26.4918, 179.239, 55.9715),(-36.1776, 213.812, 19.1214),(-39.4255, 239.87, -2.2335),(-43.3567, 249.304, -20.4511), open
(-11.1222, 178.436, 53.8386),(-12.8023, 210.01, 19.3344),(-10.8688, 235.76, -0.162242),(-11, 249.095, -16.1197), open
(3.06119, 172.364, 50.661),(11.6756, 198.228, 21.4656),(23.7404, 215.427, 8.63522),(30.9062, 225.112, -2.67218), open
(-34.2055, 139.043, 83.1946),(-51.3515, 147.969, 71.7096),(-79.0866, 162.962, 50.9012),(-96.0864, 173.116, 34.2747), open
(-40.7059, 175.52, 59.719),(-59.4587, 206.91, 23.3089),(-68.7039, 228.036, 4.28825),(-74.818, 236.388, -10.93), open
(-26.0427, 178.747, 56.2129),(-35.5741, 213.335, 19.3109),(-38.7293, 239.417, -2.05909),(-42.5786, 248.982, -20.2399), open
(-10.6686, 177.913, 54.1244),(-12.213, 209.497, 19.6042),(-10.228, 235.207, 0.0664248),(-10.3449, 248.458, -15.9542), open
(3.51112, 171.813, 50.9841),(12.2029, 197.711, 21.8141),(24.2382, 214.941, 8.99914),(31.3656, 224.625, -2.32954), open
(-33.9487, 138.287, 83.2047),(-50.9558, 147.406, 71.6656),(-78.4527, 162.733, 50.7832),(-95.2977, 173.129, 34.1461), open
(-40.3012, 174.887, 59.8821),(-58.8224, 206.477, 23.5309),(-67.9462, 227.713, 4.57497),(-73.9642, 236.141, -10.638), open
(-25.6162, 178.132, 56.4863),(-34.9601, 212.864, 19.6269),(-38.0276, 239.05, -1.67408),(-41.7552, 248.861, -19.7689), open
(-10.2291, 177.31, 54.491),(-11.6205, 209.02, 20.0277),(-9.62887, 234.707, 0.467435),(-9.74969, 247.861, -15.6225), open
(3.97045, 171.227, 51.4084),(12.7427, 197.335, 22.4082),(24.6904, 214.723, 9.72439),(31.7504, 224.503, -1.55821), open
(-33.3681, 136.91, 82.8171),(-50.2253, 146.406, 71.3626),(-77.4571, 162.387, 50.6243),(-94.1136, 173.261, 34.1015), open
(-39.5402, 173.793, 59.8954),(-57.7975, 205.837, 23.8116),(-66.7842, 227.311, 5.06175),(-72.6974, 235.926, -10.0877), open
(-24.8305, 177.069, 56.6386),(-33.9775, 212.156, 19.9888),(-36.9721, 238.526, -1.14688),(-40.5792, 248.685, -19.0981), open
(-9.43072, 176.26, 54.7379),(-10.6431, 208.333, 20.5529),(-8.63587, 234.132, 1.15035),(-8.75599, 247.298, -14.9176), open
(4.78578, 170.205, 51.6784),(13.6215, 196.735, 23.0211),(25.4244, 214.393, 10.5776),(32.373, 224.366, -0.598392), open
(-29.4931, 141.918, 79.3488),(-47.5008, 150.305, 68.8157),(-75.9642, 164.457, 48.6234),(-93.4759, 174.175, 32.2026), open
(-36.7223, 178.421, 56.1297),(-55.9356, 209.682, 19.8704),(-65.5147, 230.805, 1.01022),(-71.693, 239.196, -14.1616), open
(-22.1172, 182.048, 52.7757),(-32.615, 216.276, 15.456),(-36.7808, 242.035, -6.31767),(-40.851, 252.301, -24.2224), open
(-6.71016, 181.622, 50.8106),(-8.78583, 213.44, 16.5206),(-7.28701, 239.417, -2.73793),(-7.50169, 253.148, -18.3886), open
(7.64518, 175.91, 47.739),(15.8635, 202.344, 18.9265),(27.4566, 220.058, 6.38764),(34.3575, 230.079, -4.79843), open
(-28.1744, 141.8, 79.4048),(-46.4007, 150.088, 69.1732),(-74.8403, 164.064, 48.9826),(-92.1441, 173.663, 32.2729), open
(-35.1801, 178.288, 56.0934),(-54.1869, 209.549, 19.7205),(-63.6777, 230.677, 0.814823),(-69.8113, 239.1, -14.3601), open
(-20.5497, 181.849, 52.779),(-30.8408, 216.009, 15.3089),(-34.8778, 241.823, -6.49079),(-38.8325, 252.358, -24.2817), open
(-5.13832, 181.356, 50.8639),(-6.99616, 213.114, 16.4992),(-5.35405, 239.073, -2.78347),(-5.47563, 252.8, -18.4342), open
(9.20318, 175.58, 47.8489),(17.6558, 201.91, 19.0252),(29.4145, 219.522, 6.50044),(36.4096, 229.428, -4.7221), open
(-27.5556, 141.415, 79.6595),(-45.7253, 149.716, 69.3392),(-73.984, 163.722, 48.9425),(-91.1109, 173.348, 32.0673), open
(-34.3715, 177.937, 56.3464),(-53.1409, 209.22, 19.854),(-62.5763, 230.35, 0.912581),(-68.6459, 238.825, -14.2632), open
(-19.7144, 181.507, 53.1617),(-29.7332, 215.682, 15.6025),(-33.6334, 241.526, -6.21751),(-37.4429, 252.189, -23.9716), open
(-4.28721, 181.02, 51.3766),(-5.93286, 212.765, 16.9292),(-4.24872, 238.643, -2.46272),(-4.3292, 252.265, -18.1971), open
(10.0806, 175.251, 48.4743),(18.77, 201.628, 19.7634),(30.6287, 219.265, 7.36644),(37.7142, 229.189, -3.78242), open
(-27.2783, 140.571, 79.5419),(-45.4118, 149.011, 69.271),(-73.5096, 163.272, 48.8658),(-90.4651, 173.094, 31.9315), open
(-33.9075, 177.279, 56.4677),(-52.4824, 208.846, 20.1115),(-61.8661, 230.126, 1.30203),(-67.8946, 238.768, -13.7998), open
(-19.2274, 180.847, 53.389),(-29.0125, 215.287, 15.9856),(-32.7825, 241.277, -5.69915),(-36.4837, 252.12, -23.3719), open
(-3.7917, 180.347, 51.6833),(-5.2793, 212.274, 17.3251),(-3.5824, 238.142, -2.07719),(-3.66063, 251.709, -17.851), open
(10.582, 174.576, 48.8152),(19.4323, 201.16, 20.3186),(31.3271, 218.883, 8.07858),(38.4389, 228.88, -2.98634), open
(-26.0415, 138.352, 79.3943),(-44.0778, 147.194, 69.2911),(-71.6463, 162.192, 48.839),(-87.9708, 172.583, 31.63), open
(-32.1775, 175.495, 56.8865),(-50.1732, 207.71, 20.7779),(-59.3839, 229.31, 2.2251),(-65.2596, 238.322, -12.7294), open
(-17.4373, 179.077, 54.1281),(-26.5641, 214.122, 17.0473),(-29.9875, 240.44, -4.34577),(-33.3743, 251.725, -21.8172), open
(-1.97561, 178.565, 52.6809),(-3.04083, 210.851, 18.4159),(-1.37283, 236.542, -1.21586),(-1.47194, 249.829, -17.2065), open
(12.4312, 172.807, 49.9564),(21.7593, 199.884, 22.0105),(33.7804, 217.808, 10.184),(41.0054, 227.985, -0.635536), open
(-23.8916, 135.801, 78.6716),(-41.8456, 145.032, 68.7717),(-69.0383, 160.759, 48.4649),(-84.9394, 171.723, 31.2177), open
(-29.6586, 173.423, 56.8714),(-47.2327, 206.389, 21.2123),(-56.2993, 228.359, 3.00901),(-62.0617, 237.748, -11.7632), open
(-14.8773, 177.012, 54.3523),(-23.5575, 212.753, 17.7647),(-26.7619, 239.439, -3.24267),(-29.9499, 251.165, -20.4704), open
(0.597978, 176.477, 53.0671),(-0.100122, 209.344, 19.2462),(1.67773, 235.213, -0.146608),(1.67082, 248.638, -16.0173), open
(15.0163, 170.728, 50.3844),(24.6221, 198.318, 22.9067),(36.6283, 216.386, 11.2849),(43.8213, 226.66, 0.544103), open
(-23.4938, 135.283, 78.5177),(-41.4259, 144.615, 68.6729),(-68.5107, 160.531, 48.4003),(-84.2826, 171.641, 31.1294), open
(-29.1588, 173.008, 56.8699),(-46.6189, 206.131, 21.2903),(-55.6525, 228.173, 3.15178),(-61.3869, 237.65, -11.5776), open
(-14.3664, 176.595, 54.4145),(-22.9279, 212.476, 17.9109),(-26.0806, 239.231, -3.03138),(-29.2158, 251.063, -20.2002), open
(1.11242, 176.054, 53.1766),(0.529594, 209.051, 19.4634),(2.35936, 234.974, 0.14339),(2.39663, 248.452, -15.6819), open
(15.5344, 170.304, 50.5143),(25.1994, 198.003, 23.1141),(37.1698, 216.097, 11.4955),(44.3283, 226.381, 0.743368), open
(-21.0237, 130.817, 77.5856),(-38.9059, 140.783, 68.2867),(-65.6129, 157.928, 48.6702),(-80.8565, 170.034, 31.5959), open
(-26.4613, 169.271, 57.199),(-43.6301, 203.538, 22.53),(-52.5859, 226.111, 4.99674),(-58.2357, 236.11, -9.42441), open
(-11.6441, 172.932, 55.0154),(-19.9834, 209.834, 19.3239),(-23.1183, 237.04, -1.10036),(-26.1413, 249.499, -17.8627), open
(3.84604, 172.423, 53.9126),(3.50833, 206.472, 21.1754),(5.38204, 232.896, 2.54097),(5.48761, 246.818, -12.896), open
(18.2917, 166.759, 51.1959),(28.0789, 195.401, 24.6988),(39.9176, 213.919, 13.6137),(46.9984, 224.594, 3.19857), open
(-23.7252, 133.331, 78.8459),(-40.3778, 140.743, 65.681),(-66.9243, 153.27, 41.9419),(-84.0357, 161.89, 24.5301), open
(-26.9349, 172.82, 60.0261),(-43.8917, 206.372, 23.5154),(-53.8632, 223.493, 1.50457),(-59.7667, 227.262, -15.4103), open
(-11.9398, 175.625, 57.7919),(-19.521, 212.183, 20.4851),(-22.9915, 236.483, -3.32101),(-26.3974, 246.743, -21.4359), open
(3.47462, 174.188, 56.4684),(3.73069, 207.589, 22.0223),(5.42904, 232.025, 0.611974),(5.7388, 245.871, -14.9858), open
(17.5035, 167.739, 53.3477),(28.9478, 194.756, 24.9568),(42.0066, 209.77, 10.3979),(49.7565, 218.224, -1.51283), open
(-25.528, 135.524, 80.9182),(-41.1807, 143.084, 66.6559),(-66.9895, 155.802, 42.093),(-84.5635, 164.504, 25.1934), open
(-26.4975, 175.747, 63.4508),(-42.5803, 209.918, 27.0133),(-52.7334, 224.969, 3.86313),(-58.7421, 226.206, -13.3105), open
(-11.3887, 177.675, 61.0589),(-18.3006, 213.801, 22.7854),(-21.8982, 236.722, -2.63408),(-25.0161, 248.181, -20.2156), open
(3.88225, 175.315, 59.4319),(4.89228, 208.509, 24.4561),(6.66549, 231.824, 1.76795),(7.27496, 245.738, -13.7928), open
(17.4261, 168.103, 55.8689),(30.0206, 194.098, 26.8475),(43.5949, 206.904, 10.7066),(51.5912, 214.073, -1.87914), open
(-19.9774, 137.841, 80.0021),(-37.6245, 145.302, 68.2346),(-65.6349, 157.907, 46.3676),(-82.1074, 166.539, 28.4163), open
(-24.1378, 176.357, 59.4335),(-40.808, 210.26, 23.7164),(-49.4211, 230.905, 4.03649),(-54.9876, 238.335, -11.823), open
(-9.22955, 179.283, 56.808),(-16.8682, 216.065, 20.7003),(-19.7657, 241.446, -1.36786),(-23.5114, 249.698, -20.0907), open
(6.18137, 178.021, 55.2811),(6.66548, 211.51, 21.817),(9.68935, 237.67, 2.78884),(10.871, 252.833, -11.5215), open
(20.2573, 171.649, 52.2158),(31.4891, 198.27, 24.1046),(45.1433, 213.911, 10.8884),(53.458, 222.836, -0.307721), open
(-17.6628, 137.563, 79.2685),(-35.7268, 145.524, 68.5036),(-64.116, 159.023, 47.8099),(-80.0474, 168.281, 29.7656), open
(-22.8842, 175.514, 57.9071),(-40.1907, 208.819, 22.2049),(-48.9229, 230.152, 3.21988),(-54.5474, 238.53, -12.1654), open
(-8.06389, 178.78, 55.1851),(-16.1856, 215.251, 19.3619),(-18.9271, 241.403, -1.8159),(-22.4486, 250.424, -20.2537), open
(7.37233, 177.896, 53.6481),(7.2195, 211.093, 20.2051),(9.90199, 237.35, 1.36204),(10.6033, 251.78, -13.6597), open
(21.6071, 171.837, 50.6833),(32.1378, 198.623, 22.7719),(45.5011, 215.157, 10.3647),(53.6345, 224.525, -0.570559), open
(-14.7804, 135.521, 78.0949),(-32.987, 144.165, 68.1267),(-61.3511, 158.898, 48.3803),(-76.6425, 169.061, 30.345), open
(-20.7946, 173.2, 56.4612),(-38.597, 206.199, 20.893),(-47.5388, 227.8, 2.30903),(-53.2257, 236.393, -12.9273), open
(-6.04429, 176.776, 53.7496),(-14.7597, 212.766, 17.566),(-17.5703, 239.678, -3.15687),(-20.6425, 251.203, -20.4744), open
(9.41137, 176.226, 52.253),(8.67967, 209.301, 18.7937),(10.9165, 235.598, -0.0152264),(11.3099, 249.789, -15.2508), open
(23.7845, 170.465, 49.3615),(33.742, 197.48, 21.5585),(46.7037, 214.526, 9.43197),(54.5541, 224.082, -1.52302), open
(-13.1508, 134.267, 77.5072),(-31.3394, 143.136, 67.7052),(-59.5721, 158.311, 48.1453),(-74.6387, 168.859, 30.1468), open
(-19.4327, 171.96, 55.9738),(-37.2969, 205.04, 20.602),(-46.3201, 226.804, 2.28257),(-51.9783, 235.399, -12.9473), open
(-4.70361, 175.729, 53.4121),(-13.5374, 211.729, 17.2457),(-16.4659, 238.768, -3.35534),(-19.4603, 250.639, -20.4802), open
(10.7707, 175.375, 52.0549),(9.95171, 208.578, 18.7268),(12.0579, 234.965, 0.0336738),(12.4166, 249.169, -15.1848), open
(25.2396, 169.803, 49.2716),(35.0918, 197.112, 21.7391),(47.9146, 214.452, 9.89),(55.7038, 224.174, -0.954791), open
(-12.1979, 133.371, 77.0766),(-30.3358, 142.367, 67.2962),(-58.4447, 157.809, 47.775),(-73.4126, 168.624, 29.844), open
(-18.5738, 171.17, 55.7583),(-36.3499, 204.403, 20.5116),(-45.3773, 226.313, 2.36342),(-50.9646, 235.061, -12.8063), open
(-3.85124, 175.082, 53.3817),(-12.6126, 211.272, 17.3825),(-15.5589, 238.429, -3.05948),(-18.4754, 250.399, -20.1301), open
(11.639, 174.87, 52.1866),(10.9019, 208.305, 19.0841),(12.9957, 234.811, 0.565973),(13.3874, 249.044, -14.6177), open
(26.1837, 169.443, 49.5162),(36.0745, 197.07, 22.3256),(48.8471, 214.66, 10.7936),(56.6472, 224.562, 0.123766), open
(-11.0683, 132.582, 76.672),(-29.165, 141.738, 66.9648),(-57.1516, 157.507, 47.5453),(-72.0901, 168.634, 29.7546), open
(-17.5047, 170.494, 55.5745),(-35.1789, 203.88, 20.4317),(-44.2058, 225.919, 2.42686),(-49.7269, 234.838, -12.6721), open
(-2.78784, 174.532, 53.3773),(-11.4569, 210.905, 17.5227),(-14.4042, 238.159, -2.79381),(-17.236, 250.23, -19.8103), open
(12.7148, 174.44, 52.3384),(12.0843, 208.092, 19.4368),(14.1863, 234.663, 1.02791),(14.6085, 248.838, -14.1966), open
(27.3252, 169.139, 49.7754),(37.2506, 197.078, 22.9137),(49.9525, 214.91, 11.6763),(57.7436, 224.987, 1.16819), open
(-10.5012, 132.195, 76.5192),(-28.5567, 141.443, 66.8221),(-56.4585, 157.392, 47.4288),(-71.3817, 168.682, 29.7146), open
(-16.9459, 170.157, 55.5147),(-34.5393, 203.607, 20.3947),(-43.5537, 225.704, 2.4461),(-49.0329, 234.715, -12.6166), open
(-2.23062, 174.253, 53.418),(-10.8242, 210.696, 17.599),(-13.7572, 237.981, -2.68612),(-16.5319, 250.101, -19.6796), open
(13.2781, 174.22, 52.4701),(12.7233, 207.949, 19.6224),(14.8279, 234.487, 1.18211),(15.2546, 248.532, -14.1508), open
(27.9217, 168.978, 49.975),(37.8735, 197.061, 23.256),(50.5235, 215, 12.1328),(58.2927, 225.142, 1.67338), open
(-9.36722, 130.962, 76.5567),(-27.2613, 140.364, 66.7097),(-54.8515, 156.624, 47.1255),(-69.6683, 168.213, 29.4803), open
(-15.7263, 169.067, 55.7855),(-32.9538, 202.7, 20.6581),(-41.84, 224.919, 2.78103),(-47.1388, 234.107, -12.2447), open
(-1.00784, 173.296, 53.997),(-9.26848, 209.943, 18.2606),(-12.0942, 237.323, -1.92979),(-14.6701, 249.607, -18.8469), open
(14.5154, 173.391, 53.3338),(14.2657, 207.314, 20.6002),(16.4296, 233.773, 2.08072),(16.9391, 247.582, -13.4448), open
(29.2431, 168.286, 51.0602),(39.3465, 196.723, 24.6906),(51.8607, 214.885, 13.7899),(59.557, 225.115, 3.37414), open
(-8.33977, 130.375, 76.9274),(-26.0817, 139.924, 66.9471),(-53.3682, 156.459, 47.1708),(-68.0707, 168.276, 29.5526), open
(-14.6017, 168.524, 56.2075),(-31.5253, 202.19, 20.9577),(-40.2957, 224.441, 3.05019),(-45.4533, 233.72, -11.9737), open
(0.11884, 172.831, 54.6349),(-7.88046, 209.49, 18.7926),(-10.6313, 236.832, -1.47968),(-13.0649, 249.172, -18.3874), open
(15.649, 173.003, 54.1837),(15.6537, 206.966, 21.4306),(17.8924, 233.338, 2.80334),(18.4998, 247.009, -12.8321), open
(30.4311, 167.978, 52.0929),(40.6683, 196.561, 25.8488),(53.0915, 214.801, 14.9847),(60.7344, 225.019, 4.52593), open
(-7.00293, 131.307, 78.9769),(-24.631, 140.559, 68.5268),(-51.6823, 156.567, 48.0049),(-66.2651, 167.99, 30.0141), open
(-13.2825, 169.04, 57.5135),(-29.9588, 201.931, 21.4203),(-38.6757, 223.821, 3.02708),(-43.7061, 232.904, -12.167), open
(1.42065, 173.462, 56.108),(-6.37108, 209.382, 19.4439),(-9.10055, 236.3, -1.4099),(-11.3977, 248.362, -18.5435), open
(16.9539, 173.777, 55.9069),(17.1623, 207.125, 22.4873),(19.435, 233.099, 3.31103),(20.1541, 246.425, -12.6134), open
(31.815, 168.861, 54.1426),(42.1403, 197.083, 27.4634),(54.4425, 215.221, 16.2982),(62.0432, 225.263, 5.64443), open
(-6.38287, 131.326, 79.4718),(-23.9435, 140.515, 68.8534),(-50.865, 156.414, 48.076),(-65.4175, 167.766, 30.0023), open
(-12.6427, 168.976, 57.8575),(-29.1864, 201.693, 21.539),(-37.8687, 223.511, 3.02962),(-42.8424, 232.598, -12.185), open
(2.05419, 173.448, 56.5464),(-5.62277, 209.208, 19.6812),(-8.32954, 236.034, -1.30589),(-10.5601, 248.075, -18.4687), open
(17.5872, 173.819, 56.4571),(17.9028, 207.047, 22.8987),(20.1972, 232.934, 3.60418),(20.9698, 246.194, -12.3731), open
(32.4785, 168.952, 54.8146),(42.8647, 197.122, 28.0594),(55.1292, 215.245, 16.8284),(62.7243, 225.255, 6.1417), open
(-4.34233, 128.625, 77.5655),(-21.6501, 138.41, 67.0647),(-48.1228, 155.407, 46.5716),(-62.744, 167.626, 29.0761), open
(-10.3914, 166.846, 56.9145),(-26.4785, 200.48, 21.2147),(-34.9828, 222.79, 3.18731),(-39.7845, 232.423, -11.7566), open
(4.30692, 171.407, 55.9801),(-2.95697, 208.019, 19.7723),(-5.50871, 235.252, -0.746109),(-7.53573, 247.819, -17.5736), open
(19.8375, 171.838, 56.166),(20.5299, 205.871, 23.3342),(22.9571, 232.085, 4.4939),(23.8904, 245.642, -11.225), open
(34.7745, 167.074, 54.6412),(45.4362, 196.012, 28.7607),(57.7167, 214.478, 18.1115),(65.3762, 224.813, 7.78559), open
(-3.76892, 128.404, 78.188),(-20.9425, 138.178, 67.4595),(-47.1601, 155.159, 46.625),(-61.7272, 167.362, 29.0585), open
(-9.71526, 166.546, 57.3618),(-25.5119, 200.005, 21.3625),(-33.9133, 222.251, 3.18905),(-38.6022, 231.917, -11.7764), open
(4.97524, 171.163, 56.5959),(-2.01871, 207.599, 20.124),(-4.47109, 234.716, -0.575999),(-6.36357, 247.262, -17.4423), open
(20.5006, 171.656, 56.9714),(21.4391, 205.55, 23.9621),(23.9585, 231.638, 4.95279),(25.0105, 245.109, -10.8339), open
(35.474, 166.948, 55.643),(46.2938, 195.836, 29.7031),(58.5553, 214.283, 18.9956),(66.2378, 224.593, 8.66024), open
(-2.98405, 128.303, 78.9849),(-20.0801, 137.965, 68.0328),(-46.1436, 154.762, 46.8567),(-60.6673, 166.843, 29.1629), open
(-8.97646, 166.313, 57.9311),(-24.6378, 199.487, 21.6011),(-33.0386, 221.624, 3.27021),(-37.6778, 231.325, -11.6978), open
(5.68791, 171.033, 57.3058),(-1.18411, 207.236, 20.5607),(-3.6278, 234.227, -0.315924),(-5.43715, 246.725, -17.2316), open
(21.2042, 171.64, 57.8487),(22.238, 205.342, 24.605),(24.7434, 231.282, 5.38467),(25.8532, 244.663, -10.4775), open
(36.2248, 167.035, 56.7042),(47.0716, 195.866, 30.6411),(59.2357, 214.322, 19.8303),(66.8945, 224.632, 9.47519), open
(0.145936, 124.863, 77.1067),(-16.7877, 135.012, 66.3446),(-42.5684, 152.742, 45.5769),(-57.1766, 165.566, 28.4681), open
